"","DBN","Year","Mean Scale Score_e","Mean Scale Score_m","Total Enrollment","% Female","% Male","% Asian","% Black","% Hispanic","% Multi-Racial","% Native American","% White","% Missing Race/Ethnicity Data","% Students with Disabilities","% English Language Learners","% Poverty","Economic Need Index","# Total Days_a","# Days Absent_a","# Days Present_a","% Attendance_a","# Contributing 10+ Total Days and 1+ Pres Day_a","# Chronically Absent_a","% Chronically Absent_a","% tested_e","% tested_m"
"1101","11X068",2022,0.847419223527154,0.821001769211105,446,0.464125573635101,0.535874426364899,0.0112107619643211,0.728699564933777,0.208520174026489,0.0201793722808361,0.0112107619643211,0.0201793722808361,0,0.280269056558609,0.0179372206330299,"0.71076232194900513","0.739521324634552",78733,"8547","70186","89.144325260000002","483","226","46.790889739999997",0.475336322869955,0.477578475336323
"1102","11X068",2019,0.83495430366052,0.833123226754446,643,0.472783833742142,0.527216196060181,0.0139968898147345,0.75116640329361,0.203732505440712,0.00933125987648964,0.0077760498970747,0.0139968898147345,0,0.25816485285759,0.0155520997941494,"0.69673407077789307","0.73092067241668701",115518,"9427","106091","91.839370729999999","692","207","29.91329575",0.528771384136858,0.524105754276827
"1103","11X076",2023,0.0794751680556932,0.0912152625275245,667,0.508245885372162,0.491754114627838,0.0524737648665905,0.340329825878143,0.527736127376556,0.00899550225585699,0.0044977511279285,0.064467765390873,0.00149925041478127,0.209895059466362,0.21889054775238,"0.85007494688034058","0.86106294393539429",119834,"11931","107903","90.043724060000002","737","314","42.605155940000003",0.451274362818591,0.466266866566717
"1104","11X076",2022,0.778033645575402,0.745748628996542,693,0.509379506111145,0.490620493888855,0.0620490610599518,0.37518036365509,0.486291497945786,0.00577200576663017,0.00577200576663017,0.0634920671582222,0.00144300144165754,0.207792207598686,0.197691202163696,"0.81096678972244263","0.82863777875900269",121923,"13616","108307","88.832298280000003","762","355","46.587924960000002",0.492063492063492,0.457431457431457
"1105","11X076",2019,0.777530032776563,0.771661829127836,893,0.472564399242401,0.527435600757599,0.0526315793395042,0.433370649814606,0.436730116605759,0.00671892520040274,0.00447928346693516,0.0649496093392372,0.00111982086673379,0.189249724149704,0.160134375095367,"0.78499442338943481","0.83649104833602905",157288,"13335","143953","91.521919249999996","960","332","34.583332059999996",0.503919372900336,0.509518477043673
"1106","11X078",2023,0.0734136126183109,0.0882950946839785,606,0.488448858261108,0.511551141738892,0.0165016502141953,0.632013201713562,0.298679858446121,0.00825082510709763,0.00660066027194262,0.037953794002533,0,0.198019802570343,0.0759075880050659,"0.87293732166290283","0.85522150993347168",107767,"13382","94385","87.58246613","689","348","50.507984159999999",0.473597359735974,0.475247524752475
"1107","11X078",2022,0.793857427625326,0.761530558576253,607,0.489291608333588,0.510708391666412,0.0296540353447199,0.658978581428528,0.278418451547623,0.00823723245412111,0.00658978568390012,0.0181219112128019,0,0.186161443591118,0.0757825374603271,"0.85996705293655396","0.8400808572769165",107366,"15691","91675","85.385505679999994","696","395","56.75287247",0.472817133443163,0.484349258649094
"1108","11X078",2019,0.801830861973617,0.779087237387658,817,0.477356195449829,0.522643804550171,0.0146878827363253,0.709914326667786,0.241126075387001,0.00122399022802711,0.00856793113052845,0.0244798045605421,0,0.18604651093483,0.0624235011637211,"0.83231335878372192","0.83875828981399536",144921,"14014","130907","90.329902649999994","902","355","39.35698318",0.471236230110159,0.470012239902081
"1109","11X083",2023,0.118748290070393,0.152808725918533,1560,0.473717957735062,0.526282072067261,0.108333334326744,0.0423076935112476,0.44038462638855,0.0108974361792207,0.0115384617820382,0.385256409645081,0.00128205132205039,0.185897439718246,0.219230771064758,"0.75769233703613281","0.79343330860137939",278219,"20097","258122","92.776550290000003","1676","429","25.59665871",0.575,0.567307692307692
"1110","11X083",2022,0.837956332395316,0.821869467939499,1624,0.485221683979034,0.514778316020966,0.113300494849682,0.0474137924611568,0.446428567171097,0.00923645310103893,0.0116995070129633,0.371921181678772,0,0.191502466797829,0.201354682445526,"0.72844827175140381","0.7613990306854248",287453,"22289","265164","92.246040339999993","1735","484","27.896253590000001",0.536330049261084,0.505541871921182
"1111","11X083",2019,0.833281373635824,0.84005434377098,1648,0.478762149810791,0.521237850189209,0.0983009710907936,0.069781556725502,0.480582535266876,0.00606796098873019,0.007281553465873,0.337985426187515,0,0.203276693820953,0.173543691635132,"0.66444176435470581","0.72811591625213623",293644,"15748","277896","94.637046810000001","1753","246","14.03308582",0.675364077669903,0.681432038834951
"1112","11X087",2023,0.0730391539076995,0.0803906825436901,314,0.538216531276703,0.461783438920975,0.0445859879255295,0.54777067899704,0.296178340911865,0.0318471342325211,0.06050955504179,0.0191082805395126,0,0.165605098009109,0.0764331221580505,"0.87898087501525879","0.77715921401977539",56997,"5826","51171","89.778411869999999","355","143","40.281688690000003",0.5,0.509554140127389
"1113","11X087",2022,0.790536126583599,0.770191977880407,351,0.495726495981216,0.504273533821106,0.0569800585508347,0.572649598121643,0.276353269815445,0.0256410259753466,0.0455840453505516,0.0227920226752758,0,0.176638171076775,0.0569800585508347,"0.87179487943649292","0.78282052278518677",61602,"8527","53075","86.157913210000004","377","203","53.846153260000001",0.566951566951567,0.558404558404558
"1114","11X087",2019,0.825061189405016,0.81959561569529,588,0.469387769699097,0.530612230300903,0.0493197292089462,0.690476179122925,0.183673471212387,0.0255102049559355,0.0306122452020645,0.0204081628471613,0,0.212585031986237,0.044217687100172,"0.75510203838348389","0.71818876266479492",103867,"7862","96005","92.430702210000007","636","179","28.14465332",0.539115646258503,0.539115646258503
"1115","11X089",2023,0.103687727978336,0.130730245651696,1216,0.502467095851898,0.497532904148102,0.0674342140555382,0.203947365283966,0.539473712444305,0.00411184225231409,0.000822368427179754,0.184210523962975,0,0.174342110753059,0.212171047925949,"0.81003290414810181","0.85799920558929443",214361,"22765","191596","89.380065920000007","1275","537","42.117645260000003",0.601973684210526,0.594572368421053
"1116","11X089",2022,0.810928250936507,0.77989718421726,1275,0.501960813999176,0.498039215803146,0.122352942824364,0.172549024224281,0.554509818553925,0.0180392153561115,0.00470588216558099,0.127058818936348,0.000784313713666052,0.171764701604843,0.19137254357338,"0.79294115304946899","0.84212708473205566",225705,"21561","204144","90.447265630000004","1367","521","38.11265564",0.637647058823529,0.595294117647059
"1117","11X089",2019,0.806431853521953,0.816629302363338,1550,0.499354839324951,0.500645160675049,0.100645162165165,0.198709681630135,0.538709700107574,0.0058064516633749,0.00709677441045642,0.149032264947891,0,0.172903224825859,0.199354842305183,"0.79290324449539185","0.84246999025344849",275400,"22096","253304","91.976760859999999","1636","503","30.74572182",0.611612903225806,0.57741935483871
"1118","11X096",2023,0.167003082719033,0.230087016143214,827,0.480048358440399,0.519951641559601,0.0266021769493818,0.18500605225563,0.61064088344574,0.0133010884746909,0.00725513882935047,0.153567105531693,0.00362756941467524,0.19467955827713,0.108827084302902,"0.84401452541351318","0.871956467628479",149948,"12138","137810","91.905197139999999","900","271","30.11111069",0.347037484885127,0.357920193470375
"1119","11X096",2022,0.84220800225008,0.852010188139782,830,0.483132541179657,0.516867458820343,0.0253012049943209,0.178313255310059,0.642168700695038,0.014457831159234,0.00722891557961702,0.130120486021042,0.00240963860414922,0.202409639954567,0.104819275438786,"0.82650601863861084","0.84840577840805054",146373,"12883","133490","91.198516850000004","876","290","33.105022429999998",0.365060240963855,0.378313253012048
"1120","11X096",2019,0.793260778039863,0.792768571347196,897,0.483835011720657,0.516165018081665,0.039018951356411,0.193979933857918,0.646599769592285,0.0078037902712822,0.00557413604110479,0.107023410499096,0,0.216276481747627,0.0802675560116768,"0.79933112859725952","0.84129685163497925",159374,"13913","145461","91.270217900000006","929","308","33.15393066",0.474916387959866,0.481605351170569
"1121","11X097",2023,0.112681533968807,0.144415401567896,546,0.494505494832993,0.50549453496933,0.21062271296978,0.190476194024086,0.432234436273575,0.00732600735500455,0.0146520147100091,0.144688650965691,0,0.212454214692116,0.10073260217905,"0.81684982776641846","0.69577836990356445",97657,"9227","88430","90.551628109999996","594","221","37.205387119999997",0.373626373626374,0.386446886446886
"1122","11X097",2022,0.818586746864702,0.787699963386907,522,0.482758611440659,0.517241358757019,0.21647509932518,0.229885056614876,0.400383144617081,0.00957854371517897,0.0153256701305509,0.128352493047714,0,0.239463597536087,0.0766283497214317,"0.81800764799118042","0.68868774175643921",91501,"9036","82465","90.124694820000002","560","225","40.178569789999997",0.411877394636015,0.438697318007663
"1123","11X097",2019,0.831472355303963,0.832894765584289,607,0.481054365634918,0.518945634365082,0.17627677321434,0.2915980219841,0.375617802143097,0.00329489284195006,0.0131795713678002,0.140032947063446,0,0.219110384583473,0.0807248800992966,"0.78253704309463501","0.67100000381469727",108042,"7156","100886","93.376647950000006","655","160","24.4274807",0.492586490939044,0.507413509060956
"1124","11X103",2023,0.110943015738634,0.128987770617636,721,0.496532589197159,0.503467381000519,0.016643550246954,0.348127603530884,0.565880715847015,0.00693481275811791,0.0235783625394106,0.0332871004939079,0.00554785039275885,0.230235785245895,0.149791955947876,"0.90429955720901489","0.88769346475601196",130339,"14488","115851","88.884368899999998","820","357","43.536586759999999",0.325936199722608,0.331484049930652
"1125","11X103",2022,0.799795318880068,0.773530849889129,751,0.494007974863052,0.505991995334625,0.0226364843547344,0.390146464109421,0.521970689296722,0.00532623147591949,0.0239680428057909,0.0319573916494846,0.00399467395618558,0.251664459705353,0.137150466442108,"0.93209052085876465","0.8921319842338562",132378,"17278","115100","86.947982789999998","811","421","51.911220550000003",0.399467376830892,0.410119840213049
"1126","11X103",2019,0.808582392551081,0.794449048121632,1019,0.475956827402115,0.524043202400208,0.0274779200553894,0.464180558919907,0.442590773105621,0.00392541708424687,0.0284592732787132,0.0323846898972988,0.000981354271061718,0.255152106285095,0.179587826132774,"0.89303237199783325","0.88745826482772827",182705,"19409","163296","89.376861570000003","1112","468","42.086330410000002",0.501472031403337,0.519136408243376
"1127","11X105",2023,0.0768042582163672,0.103512807911341,695,0.492086321115494,0.507913649082184,0.141007199883461,0.0892086327075958,0.633093535900116,0.00431654695421457,0.0100719425827265,0.120863310992718,0.00143884890712798,0.178417265415192,0.277697831392288,"0.93669062852859497","0.90287482738494873",125551,"13545","112006","89.211555480000001","789","377","47.7820015",0.427338129496403,0.456115107913669
"1128","11X105",2022,0.78180712888975,0.778951916002651,737,0.485753059387207,0.514246940612793,0.128900945186615,0.0909090936183929,0.616010844707489,0.00271370424889028,0.0081411125138402,0.153324291110039,0,0.185888737440109,0.284938931465149,"0.92401629686355591","0.87093079090118408",130563,"14518","116045","88.880462649999998","804","377","46.890548709999997",0.454545454545455,0.466757123473541
"1129","11X105",2019,0.801348052778372,0.796451125387547,1028,0.491245150566101,0.508754849433899,0.0982490256428719,0.104085601866245,0.634241223335266,0.00486381305381656,0.0126459142193198,0.145914390683174,0,0.19941633939743,0.264591425657272,"0.92120623588562012","0.87139534950256348",182320,"15423","166897","91.540695189999994","1119","364","32.529045099999998",0.446498054474708,0.464007782101167
"1130","11X106",2023,0.0948529801319549,0.12644837077258,892,0.493273556232452,0.506726443767548,0.408071756362915,0.239910319447517,0.2970851957798,0.0100896861404181,0.0156950671225786,0.0269058290868998,0.00224215257912874,0.241031393408775,0.165919288992882,"0.76681613922119141","0.82512670755386353",158891,"14983","143908","90.570266720000006","963","364","37.798545840000003",0.445067264573991,0.451793721973094
"1131","11X106",2022,0.821165197453387,0.79491446318361,901,0.48834627866745,0.51165372133255,0.399556040763855,0.231964483857155,0.316315203905106,0.00998890120536089,0.0133185349404812,0.0266370698809624,0.00221975590102375,0.223085463047028,0.164261937141418,"0.75915646553039551","0.80698668956756592",158606,"17481","141125","88.978347780000007","983","439","44.659206390000001",0.421753607103219,0.431742508324084
"1132","11X106",2019,0.831362271264595,0.827265055424204,1106,0.468354433774948,0.531645596027374,0.368896931409836,0.241410493850708,0.333634734153748,0.00452079577371478,0.0162748638540506,0.0352622047066689,0,0.217902347445488,0.166365280747414,"0.77848100662231445","0.79403162002563477",196479,"15082","181397","92.323860170000003","1185","312","26.32911301",0.4249547920434,0.448462929475588
"1133","11X108",2023,0.138511548744474,0.233048658246338,482,0.497925311326981,0.502074718475342,0.130705401301384,0.0539419092237949,0.390041500329971,0.0145228216424584,0.00414937781170011,0.404564321041107,0.00207468890585005,0.161825731396675,0.0954356864094734,"0.93568462133407593","0.61232990026473999",85467,"5478","79989","93.590507509999995","510","99","19.411764139999999",0.394190871369295,0.402489626556017
"1134","11X108",2022,0.847419223527154,0.861527133425892,516,0.486434102058411,0.513565897941589,0.153100773692131,0.0562015511095524,0.403100788593292,0.0135658914223313,0.00387596897780895,0.368217051029205,0.00193798448890448,0.162790700793266,0.10271317511797,"0.78488373756408691","0.56998449563980103",90691,"4900","85791","94.597038269999999","553","62","11.211573599999999",0.410852713178295,0.412790697674419
"1135","11X108",2019,0.853728106383037,0.861517790968233,588,0.469387769699097,0.530612230300903,0.132653057575226,0.0459183678030968,0.411564618349075,0.0119047621265054,0.00680272094905376,0.39115646481514,0,0.164965987205505,0.130952388048172,"0.77721089124679565","0.59372621774673462",105025,"5608","99417","94.660316469999998","619","87","14.054926869999999",0.375850340136054,0.394557823129252
"1136","11X111",2023,0.0505853378094487,0.0693097559486095,431,0.457076579332352,0.542923450469971,0.0139211136847734,0.582366585731506,0.378190249204636,0.00464037107303739,0.00232018553651869,0.0185614842921495,0,0.227378189563751,0.0232018567621708,"0.93503481149673462","0.91059863567352295",76924,"11048","65876","85.637771610000001","485","278","57.31958771",0.445475638051044,0.461716937354988
